Timestamp,Axis1,Axis2,Axis3,,
2537.1,-1.133,0.477,0.367,,
2537.2,-1.199,0.527,0.355,,
2537.3,-1.219,0.555,0.34,,
2537.4,-1.148,0.516,0.293,,
2537.5,-1.023,0.43,0.234,,
2537.6,-0.918,0.344,0.195,,
2537.7,-0.855,0.281,0.184,,
2537.8,-0.824,0.238,0.184,,
2537.9,-0.805,0.215,0.191,,
2538,-0.789,0.191,0.207,,
2538.1,-0.793,0.164,0.223,,
2538.2,-0.777,0.145,0.246,,
2538.3,-0.762,0.137,0.289,,
2538.4,-0.762,0.129,0.328,,
2538.5,-0.762,0.137,0.371,,
2538.6,-0.766,0.156,0.414,,
2538.7,-0.777,0.18,0.449,,
2538.8,-0.809,0.207,0.465,,
2538.9,-0.844,0.219,0.457,,
2539,-0.867,0.238,0.438,,
2539.1,-0.883,0.262,0.426,,
2539.2,-0.906,0.281,0.414,,
2539.3,-0.93,0.301,0.406,,
2539.4,-0.938,0.309,0.383,,
2539.5,-0.93,0.313,0.352,,
2539.6,-0.91,0.316,0.324,,
2539.7,-0.887,0.313,0.309,,
2539.8,-0.871,0.289,0.309,,
2539.9,-0.879,0.277,0.313,,
2540,-0.898,0.246,0.328,,
2540.1,-0.926,0.207,0.34,,
2540.2,-0.941,0.18,0.348,,
2540.3,-0.953,0.164,0.336,,
2540.4,-0.953,0.16,0.328,,
2540.5,-0.949,0.168,0.32,,
2540.6,-0.938,0.18,0.305,,
2540.7,-0.934,0.195,0.285,,
2540.8,-0.914,0.207,0.27,,
2540.9,-0.895,0.211,0.266,,
2541,-0.879,0.211,0.262,,
2541.1,-0.871,0.203,0.262,,
2541.2,-0.879,0.195,0.27,,
2541.3,-0.895,0.188,0.281,,
2541.4,-0.918,0.18,0.289,,
2541.5,-0.934,0.176,0.293,,
2541.6,-0.938,0.168,0.297,,
2541.7,-0.938,0.16,0.285,,
2541.8,-0.934,0.152,0.273,,
2541.9,-0.938,0.137,0.27,,
2542,-0.938,0.125,0.262,,
2542.1,-0.953,0.121,0.246,,
2542.2,-0.957,0.117,0.234,,
2542.3,-0.953,0.109,0.219,,
2542.4,-0.953,0.105,0.207,,
2542.5,-0.953,0.098,0.203,,
2542.6,-0.961,0.098,0.211,,
2542.7,-0.965,0.102,0.219,,
2542.8,-0.969,0.113,0.23,,
2542.9,-0.961,0.109,0.238,,
2543,-0.961,0.117,0.242,,
2543.1,-0.969,0.125,0.258,,
2543.2,-0.992,0.137,0.266,,
2543.3,-1.02,0.148,0.27,,
2543.4,-1.031,0.16,0.27,,
2543.5,-1.027,0.172,0.25,,
2543.6,-1.012,0.164,0.23,,
2543.7,-0.992,0.156,0.219,,
2543.8,-0.98,0.145,0.227,,
2543.9,-0.973,0.125,0.227,,
2544,-0.984,0.105,0.234,,
2544.1,-0.996,0.102,0.23,,
